Comune,Provincia,Categoria,Classificazione,Denominazione,CAP,Indirizzo,Gestore,Città,Località,Telefono,FAX,Cellulare,Indirizzo internet,Indirizzo di posta elettronica,Codice ISTAT,Numero struttura,Longitudine,Latitudine,,,,,
Mercatello sul Metauro,PESARO E URBINO,TURISMO RURALE,Country House,LE QUERCE DEL METAURO,61036,ss Bocca Trabaria 73 bis 1,EZIO E LUIGI TONTINI,MERCATELLO SUL METAURO,loc.Fosso Porcari,,,3388210646,www.lequercedelmetauro.it,info@lequercedelmetauro.it,41025,13699,,,,,,,
Mercatello sul Metauro,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO LA GROTTA DEI FOLLETTI,61036,'localita'' Bruciata 29,a',MASSIMO GUERRA,MERCATELLO SUL METAURO,MERCATELLO SUL METAURO,0722 89120,0722 89120,340 3281079; 349 7591123,www.lagrottadeifolletti.it,info@lagrottadeifolletti.it,41025,1668,12.3339,43.6632,,,,
Mercatello sul Metauro,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO PALAZZO DONATI,61036,Corso Bencivenni 29,Giancarlo Donati,MERCATELLO SUL METAURO,MERCATELLO SUL METAURO,,,3394016247,www.palazzodonati.com,eventi@montestigliano.it,41025,18987,,,,,,,
Mercatello sul Metauro,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B IL SOCCORSO,61036,via Soccorso 2,ANGELO ANDREONI,MERCATELLO SUL METAURO,MERCATELLO SUL METAURO,722800061,722800061,337639277,www.bbilsoccorso.it,info@bbilsoccorso.it,41025,13695,12.3401,43.6476,,,,,
Mercatello sul Metauro,PESARO E URBINO,TURISMO RURALE,Country House,CASTELLO DELLA PIEVE,61036,'localita'' Castello della Pieve 1',BERNARDO NOBERINI,MERCATELLO SUL METAURO,MERCATELLO SUL METAURO,,,3287299159,www.castellodellapieve.it,info@castellodellapieve.it,41025,13422,12.3124,43.6626,,,,,
Mercatello sul Metauro,PESARO E URBINO,TURISMO RURALE,Country House,LA CASA NEL BORGO,61036,'localita'' castello della pieve 1',UBALDO SEDANI,MERCATELLO SUL METAURO,MERCATELLO SUL METAURO,,72280188,,,,41025,13681,12.3124,43.6626,,,,,
Mercatello sul Metauro,PESARO E URBINO,TURISMO RURALE,Country House,LA TORRE,61036,'localita'' castello della pieve 1',RENATA GOSTOLI,MERCATELLO SUL METAURO,MERCATELLO SUL METAURO,,,,,,41025,13597,12.3124,43.6626,,,,,
Mercatello sul Metauro,PESARO E URBINO,ALLOGGI IN AFFITTO,Affittacamere,LOCANDA DEI SACCHI,61036,corso Bencivenni 6,UMBERTO SACCHI,MERCATELLO SUL METAURO,MERCATELLO SUL METAURO,722814018,,,www.locandasacchi.it,sacchiumberto@virgilio.it,41025,15561,12.3365,43.6468,,,,,
Mercatello sul Metauro,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,EUSEBI MAURIZIO,61036,LOC. VALLEPETRA 34,MAURIZIO EUSEBI,MERCATELLO SUL METAURO,VALLEPETRA,,,3483625756,,INESISTENTE@REGIONE.IT,41025,18370,,,,,,,
Mercatello sul Metauro,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B BENCIVENNI DI UGOLINI VERONICA,61036,via Bencivenni 13,VERONICA UGOLINI,MERCATELLO SUL METAURO,,0722 89243,,329 1232283,http:,,www.altometauro.it,BeB_Bencivenni,,pcincilla@gmail.com,41025,16974,,,
Mercatello sul Metauro,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B DINI CARLO,61036,Via voc. Santa Lucia  sn,CARLO DINI,MERCATELLO SUL METAURO,,722818294,722810098,3388663634,,raffaele.dini@virgilio.it,41025,17801,,,,,,,
Mercatello sul Metauro,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B LE ROSE DI TERESINA,61036,via Campo Lungo 1,SERENELLA MARTELLI,MERCATELLO SUL METAURO,,,,348 8287542,,serenella.martelli@alice.it,41025,17556,,,,,,,
Mercatello sul Metauro,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B MAURIZIO BALDUCCI,61036,via Don Luigi Sturzo 7,MAURIZIO BALDUCCI,MERCATELLO SUL METAURO,,,,347 8349535,,casabalduccimercatello@gmail.com,41025,17000,,,,,,,
Mercatello sul Metauro,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,VAL DELLA PETRA,61036,via Val della Petra 33,ELISABETTA VOLPICELLI,MERCATELLO SUL METAURO,,,,348 9222839,,,41025,17701,,,,,,,
Mercatino Conca,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO LA POSSIONE,61013,via villa bassa 1,LUIGI AMADORI,MERCATINO CONCA,PIANDICASTELLO,541970418,541970418,,,,41026,14577,12.5564,43.8563,,,,,
Mercatino Conca,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B IL BORGO,61013,via del Borgo 12,SERGIO TORDI,MERCATINO CONCA,Piandicastello,541974063,,3385687800,,,41026,17186,,,,,,,
Mergo,ANCONA,BED & BREAKFAST,BedBreakfast,AGOSTI  PIERFRANCESCO,60030,via colli 9,PIERFRANCESCO AGOSTI,MERGO,MERGO,3283398640,,3283398640,,,42024,13557,13.0383,43.4735,,,,,
Mergo,ANCONA,AREE DI SOSTA (PLEIN AIR),Aree di sosta di eccellenza,AREA DI SOSTA PER CAMPER,60030,VIA COLLI 1,,MERGO,MERGO,731814820,731812241,,www.comune.mergo.an.it,poliziamunicipale@comune.mergo.an.it,42024,13551,13.0383,43.4735,,,,,
Mergo,ANCONA,BED & BREAKFAST,BedBreakfast,B&B CASA DEI COLLI,60030,Via Panocchia 18,INGRID JANSENS,MERGO,MERGO,,,3884440676,www.casadeicolli.com,info@casadeicolli.com,42024,14935,13.0265,43.4779,,,,,
Mergo,ANCONA,BED & BREAKFAST,BedBreakfast,B&B CASA FONTANA,60030,via panocchia 6,ANTONIA SCHOTMAN,MERGO,MERGO,731812259,,3898314734,www.casafontana.com,info@casafontana.com,42024,13669,13.0241,43.4784,,,,,
Mergo,ANCONA,ALLOGGI AGRITURISTICI,Agriturismi,COLLE DELLE STELLE,60030,via panocchia 12,FRANCESCO TEODORI,MERGO,MERGO,731813587,731813587,,www.colledellestelle.it,info@colledellestelle.it,42024,13983,13016,43.4808,,,,,
Mergo,ANCONA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,IL CASOLARE DELLE STELLE,60030,via Santa Maria delle stelle 8,FABRIZIO CHIAPPA,MERGO,MERGO,731812798,,3389569440,nicholasinter@alice.it,nicholasinter@alice.it,42024,16930,,,,,,,
Mergo,ANCONA,TURISMO RURALE,Country House,IL TIGLIO,60030,via Fontisa 2,PATRIZIA FEBI,MERGO,MERGO,731813237,731813237,3298532188,www.countryhouseiltiglio.it,info@countryhouseiltiglio.it,42024,12250,13.0409,43.4741,,,,,
Mergo,ANCONA,ALBERGHI,Alberghi 2 stelle,LIDIA,60030,via Giacomo Matteotti 7,,MERGO,MERGO,731814831,731812422,3396828020,www.hotellidia.it,info@hotellidia.it,42024,11527,13.0613,43.4681,,,,,
Mergo,ANCONA,ALLOGGI AGRITURISTICI,Agriturismi,VILLA FEDERICA AGRITURISMO,60030,via la villa 9,GIUSEPPE ZAPPIA,MERGO,MERGO,731812074,731812074,3296182995,www.agriturismovillafederica.it,f.zappia@agriturismovillafederica.it,42024,14107,13.0484,43.4691,,,,,
Mergo,ANCONA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,ALEXANDRA HOFMEISTER,60030,via Castellaro 18,ALEXANDRA HOFMEISTER,MERGO,,4915202621773,,,,babsi.hofmeister@web.de,42024,17035,,,,,,,
Mergo,ANCONA,BED & BREAKFAST,BedBreakfast,B&B A CASA DI LAURA,60030,via Castellaro 5,LAURA ANNA GABRIELE WAGNER,MERGO,,731812433,,3334711252,,bbacasadilaura@gmail.com,42024,16912,,,,,,,
Mergo,ANCONA,BED & BREAKFAST,BedBreakfast,B&B SANTA MARCIANA,60030,via Castellaro  13,a,ERALDO CENSI,MERGO,,,,3803766550,,,42024,17207,,,,,,
Mergo,ANCONA,BED & BREAKFAST,BedBreakfast,B&B VALLEVERDE,60030,via Santa Maria delle Stelle 2,ERIK JACOB BUNSCHOTEN,MERGO,,,,3476852779,www.lavalleverde.com,info@lavalleverde.com,42024,17036,,,,,,,
Mergo,ANCONA,ALLOGGI IN AFFITTO,Affittacamere,CASA NOCI,60030,via Giovanni XIII 10,SUSANNA MARLISE SCHLAEPFER,MERGO,,0731 814008,,320 9073861,,alt.51@gmx.de,42024,17050,,,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,VILLA JOLANDA,62010,'Sant'' Antonio 12A 1',FABIO CURZI,MOGLIANO,MACERATA,0733 557418,,333 6159421,www.villa-jolanda.com,info@villa-jolanda.com,43025,15797,13.5075,43.6149,,,,,
Mogliano,MACERATA,BED & BREAKFAST,BedBreakfast,B&B FABIANI ANDREA,62010,contrada bagliano 25,ANDREA FABIANI,MOGLIANO,MOGLIANO,733557742,733557742,3803036063,www.thecountryhouse.it,info@thecountryhouse.it,43025,12221,13.4818,43.1686,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,CASA LUCCIOLA di ZOE ANDERSON,62010,fonte Fanarda 8,ZOE ANDERSON,MOGLIANO,MOGLIANO,0044 7979 854793,,,,zoea@bluebottle.com,43025,16145,,,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,CASTRICINI ONORATO,62010,c.da Prati 8,ONORATO CASTRICINI,MOGLIANO,MOGLIANO,,,338 4185613,,jogabonitocastro@alice.it,43025,16146,,,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,GRILLI CICILIONI LUCIANA,62010,Via San Pietro 10,Luciana Grilli Cicilioni,MOGLIANO,MOGLIANO,733556000,,,,lucigrilli@yahoo.it,43025,18894,,,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,PATRICK TORIGLIONI DEL CASSERO NISBETT,62010,'c.da Sant''Antonio 13',PATRICK TORIGLIONI DEL CASSERO-NISBETT,MOGLIANO,MOGLIANO,0044 7711761760,,,,patricktdelcnisbett@outlook.com,43025,16147,,,,,,,
Mogliano,MACERATA,ALBERGHI,Alberghi 3 stelle,VILLA CASTELLANI,62010,contrada Acquevive 16,GEREMIA CASTELLANI,MOGLIANO,MOGLIANO,733557743,733557743,3933377532,www.villacastellani.it,info@villacastellani.it,43025,9935,13.4724,43.1962,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,VILLA PALMA di EDWARD ANNA BEATRICE,62010,c.da Santa Croce 26,ANNA BEATRICE EDWARD,MOGLIANO,MOGLIANO,,,3334797105,,annabeatriceedward@gmail.com,43025,16149,,,,,,,
Mogliano,MACERATA,BED & BREAKFAST,BedBreakfast,B&B LUCHETTI GIAMPIERO,62010,via della Repubblica 5,GIAMPIERO LUCHETTI,MOGLIANO,,,,329 7646277,,luchettigiampiero@virgilio.it,43025,17868,,,,,,,
Mogliano,MACERATA,BED & BREAKFAST,BedBreakfast,B&B MONTECHIARO DI LENTI RITA,62010,via Valdivico snc,RITA LENTI,MOGLIANO,,0733 556301,0733 556301,338 9826235,www.trattoriamontechiaro.it,info@trattoriamontechiaro.it,43025,16531,,,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,CASA RONDINI di DAVID JOHN WILKINSON,62010,contrada San Martino snc,DAVID JOHN WILKINSON,MOGLIANO,,+44 7768 696919; 0044 7788696916,,,,wilkinsondavid234@gmail.com,43025,16314,,,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,CASA SANTA LUCIA di SIMON ANDREW PILKINGTON,62010,Contrada Ventracciano 2,SIMON ANDREW PILKINGTON,MOGLIANO,,0044 7803081866,,,,simon_pilkington_1@yahoo.com,43025,16248,,,,,,,
Mogliano,MACERATA,TURISMO RURALE,Country House,CASERMA CARINA,62010,Contrada Mossa 16,LESLEY MC MORRAN,MOGLIANO,,0733 557990,0733 557990,,www.caserma-carina.co.uk,info@caserma-carina.co.uk,43025,13673,,,,,,,
Mogliano,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,IL VIGNETO,62010,c.da Santa Croce 11,MAJA GNJDIC,MOGLIANO,,,,3334797105,,ilvignetocasale@gmail.com,43025,16768,,,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,LUCHETTI EMILIO,62010,,,MOGLIANO,,,,,,,43025,19176,,,,,,,
Mogliano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,TAMSIN ANNE HICKSON,62010,via Volturelle 21,TAMSIN ANNE HICKSON,MOGLIANO,,,,3314520008,,tamsin.hickson@postacertificata.gov.it,43025,16670,,,,,,,
Mombaroccio,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,'CA'' BONI',61024,via Croce 6,GIANANNIBALE BONI,MOMBAROCCIO,MOMBAROCCIO,0721 470266,,335 458546,,maarit@libero.it,41027,14146,,,,,,,
Mombaroccio,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,'L''INFINITO',61024,Via Marte 3,Chiara Arceci,MOMBAROCCIO,MOMBAROCCIO,3335950465,,3285480996,www.lavandainfinito.com,info@lavandainfinito.com,41027,18619,,,,,,,
Mombaroccio,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B CASALE ROSSI,61024,'Via D''Annunzio 5',Roberto Rossi,MOMBAROCCIO,MOMBAROCCIO,,,3357797739,robertorossi79@live.it,casalerossi.roberto@gmail.com;,41027,19065,,,,,,,
Mombaroccio,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B IL BOSCO DEI CICLAMINI,61024,via Passo 26,PAOLA ZAGAGNOLI,MOMBAROCCIO,MOMBAROCCIO,,,348 3706454; 338 6127020,,ilboscodeiciclamini@gmail.com,41027,18009,,,,,,,
Mombaroccio,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,CURINA LUCIA,61024,VIA VILLAGRANDE 159,LUCIA CURINA,MOMBAROCCIO,MOMBAROCCIO,,,,,luciacurina@legalmail.it,41027,18260,,,,,,,
Mombaroccio,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,IL BRUGNOLO,61024,Via Adiacenze 6,Giulia Aiudi,MOMBAROCCIO,MOMBAROCCIO,,,3471836031,,avv.aiudi@yahoo.it,41027,18852,,,,,,,
Mombaroccio,PESARO E URBINO,TURISMO RURALE,Country House,VILLA DIANA,61024,TURLO  19,MARIA ROSA FIACCONI,MOMBAROCCIO,MOMBAROCCIO,3297927256,,,,mariarosa.fiacconi@gmail.com,41027,18470,,,,,,,
Mombaroccio,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,VINCENZI PATRIZIO,61024,Via Montegiano  34,PATRIZIO VINCENZI,MOMBAROCCIO,MOMBAROCCIO,,,,,,41027,18262,,,,,,,
Mombaroccio,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B IL CASALE,61024,via Montemarino 11,PIERDOMENICO SPADONI,MOMBAROCCIO,Montemarino,0721 892447,,333 7194385; 333 8024020,www.ilcasalespadoni.it,ilcasale.spadoni@libero.it,41027,14776,12.8508,43.7914,,,,,
Mombaroccio,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,CHESANOVA,61024,via Turlo 26,LORENZO CECCHINI,MOMBAROCCIO,Villagrande,0721 390992; 0721 470298,0721 390992,349 3418055; 348 4991081; 320 3017704,www.chesanova.com,info@chesanova.com,41027,14438,12.8759,43.8132,,,,,
Mombaroccio,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO GIANO BIFRONTE,61024,via Ciro Pavisa 28,FABRIZIO CLINI,MOMBAROCCIO,,,,+39 366 3720477,www.gianobifronte.com,info@gianobifronte.com,41027,14953,,,,,,,
Mombaroccio,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B CASA CAIRO,61024,via Cairo 18,KATIA ARCANGELI,MOMBAROCCIO,,0721 470672,,327 9168937,http:,,www.bbcasacairo.it,casacairo@bbcasacairo.it,41027,17869,,,,,
Mombaroccio,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B LA PACE TRA GLI OLIVI,61024,via Pontaccio 2,ERIKA CORSINI,MOMBAROCCIO,,0721 470780,,329 4567867,www.bblapacetragliolivi.com,sparvingolo@libero.it,41027,16002,,,,,,,
Mombaroccio,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,LA CASA DELLE LUNE,61024,via Turlo  23,ELENA MININA,MOMBAROCCIO,,,,389 1716866,,elenarugiada@yahoo.it,41027,16299,,,,,,,
Mondavio,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B IL GUFO RILASSATO,61040,via XXIV Maggio 36,ROBERTO MASSI,MONDAVIO,FRAZ. SAN MICHELE AL FIUME,0721 979560,,338 4346176,www.ilguforilassato.com,info@ilguforilassato.com,41028,16508,,,,,,,
Mondavio,PESARO E URBINO,ALLOGGI IN AFFITTO,Affittacamere,AFFITTACAMERE LA PALOMBA,61040,borgo Gramsci 10,FRANCESCO CERISOLI,MONDAVIO,MONDAVIO,072197105; 072197105,721989490,3394159870,,info@lapalomba.it,41028,723,12.9678,43674,,,,,
Mondavio,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO LA LIMONAIA,61040,Via Mondaviese 150,Piergiorgio Paci,MONDAVIO,MONDAVIO,721987058,,,,pacipiergiorgio@libero.it,41028,18966,,,,,,,
Mondavio,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO MARIA FABRIZI,61040,CAVALLARA  3,MARIA FABRIZI,MONDAVIO,MONDAVIO,721976220,,,,rist_maria_cavallara@libero.it,41028,18476,,,,,,,
Mondavio,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO VILLA BEATRICE,61040,contrada piano san michele al fiume 4,BEATRICE MAUGHELLI,MONDAVIO,MONDAVIO,721987073,721979226,3332499485,www.villabeatrice.eu,info@villabeatrice.eu,41028,14598,12.9819,43.6573,,,,,
Mondavio,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,ALBERGO LA PALOMBA,61040,borgo Gramsci 13,,MONDAVIO,MONDAVIO,72197105,721989490,3394159870,www.lapalomba.it,info@lapalomba.it,41028,11753,12.9678,43674,,,,,
Mondavio,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,LA CASINA DI MONDAVIO,61040,via bramante 5,MARCO VENTURINI,MONDAVIO,MONDAVIO,,,340 8308286,,info@lacasinadimondavio.it,41028,15794,12.9691,43674,,,,,
Mondavio,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO BORGO LA ROVERE,61040,contrada Merlaro 9,ROBERTO BENVENUTI,MONDAVIO,,,,3389283020,,borgolarovere@gmail.com,41028,17978,,,,,,,
Mondavio,PESARO E URBINO,AREE DI SOSTA (PLEIN AIR),Aree di Sosta,AREA DI SOSTA CAMPER,61040,,AREA DI SOSTA AREA DI SOSTA CAMPER,MONDAVIO,,,,,,,41028,15917,,,,,,,
Mondavio,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B IL BORGHETTO DI SOTTO,61040,via Fantina 44,'MARIA CRISTINA SPARTA''',MONDAVIO,,,,3351797034,,c.sparta@libero.it,41028,17561,,,,,,,
Mondavio,PESARO E URBINO,TURISMO RURALE,Country House,CASA GINEVRI,61040,via Valdiveltrica  14,ALFREDO PALLARA,MONDAVIO,,0721 977618,0721 977618;,338 8003904,www.cooperativaroveresca.it,info@villaginevri.it,41028,16667,,,,,,,
Mondavio,PESARO E URBINO,ALLOGGI IN AFFITTO,Case ed Appartamenti per Vacanze,CASA PER VACANZE LA ROCCA,61040,via Bramante 7,MARIA CHIARA MORETTI,MONDAVIO,,,,3200726948,www.casavacanzelarocca.it,marymoro@hotmail.it,41028,16085,,,,,,,
Mondolfo,PESARO E URBINO,ALBERGHI,Alberghi 2 stelle,'HOTEL SPIAGGIA D''ORO',61037,'via faa'' di bruno 1',GIULIANA SANCHIONI,MONDOLFO,FANO,0721 961119,0721 961119,,hotelspiaggiadoromarotta.jimdo.com,spiaggiadoromarotta@libero.it,41029,18541,13.1312,43.7744,,,,,
Mondolfo,PESARO E URBINO,CAMPEGGI,Campeggi 3 stelle,DEL GABBIANO,61037,'via faa'' di bruno 95',SAURO BATTISTI,MONDOLFO,FANO,72196691,72196691,3498747065,www.campingdelgabbiano.it,info@campingdelgabbiano.it,41029,18523,13.1199,43.7822,,,,,
Mondolfo,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,BELLAGAMBA LUCA,61037,via Carducci  97,LUCA BELLAGAMBA,MONDOLFO,loc. Marotta,,,333 4811920,,,41029,17762,,,,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,ALTRA MAREA di CORSALETTI DAVIDE E GUIDI GIANLUCA,61037,viale cristoforo colombo 1 1,DAVIDE CORSALETTI,MONDOLFO,MAROTTA,0721802556;3397616663,,3397616663,,,41029,14815,13.1363,43.7715,,,,,
Mondolfo,PESARO E URBINO,AREE DI SOSTA (PLEIN AIR),Aree di sosta di eccellenza,AREA DI SOSTA CAMPER,61037,lungomare C.Colombo 158,CAMPER AREA DI SOSTA,MONDOLFO,MAROTTA,,,3287447875,,alruff@tin.it,41029,15106,13.1363,43.7715,,,,,
Mondolfo,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B LA DIMORA DEL GAMBERO,61037,via Michelangelo Buonarroti 25,FABRIZIO GAMBERONI,MONDOLFO,MAROTTA,0721 969311,,347 2560111,www.dimoradelgambero.eu,info@dimoradelgambero.eu,41029,15867,13.1605,43.7537,,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI CLAUDIO,61037,viale Cristoforo Colombo 1 1,CLAUDIO BERLUTI,MONDOLFO,MAROTTA,721968014,,347,6313741,,,41029,13062,13.1363,43.7715,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI MIRIAM,61037,viale Cristoforo Colombo 1 1,GUIDO SERFILIPPI,MONDOLFO,MAROTTA,72196689,72196689,3498471408,,,41029,13047,13.1363,43.7715,,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNI RICCARDO,61037,viale Cristoforo Colombo 1 1,RICCARDO DONATI,MONDOLFO,MAROTTA,721968562,,333,8301629,,,41029,13063,13.1363,43.7715,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BAGNO Nà 2 - OASI BEACH,61037,viale cristoforo colombo 2 2,ERALDO MANCINI,MONDOLFO,MAROTTA,3483842747,,3483842747,,,41029,13313,13.1363,43.7715,,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,BLU BEACH,61037,viale Cristoforo Colombo 1 1,NINO TINTI,MONDOLFO,MAROTTA,721967794,,333,3241885; 348,7480438,raffaeletinti@freemail.it,,41029,13048,13.1363,43.7715,,,
Mondolfo,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,BUTIRRONI DONATELLA,61037,via Colombo 171,DONATELLA BUTIRRONI,MONDOLFO,MAROTTA,,,3779722340,,biuty@libero.it,41029,15975,,,,,,,
Mondolfo,PESARO E URBINO,CAMPEGGI,Campeggi 3 stelle,CAMPING CESANO,61037,Via Ugo Foscolo 22,'MOSE'' PROCACCINI',MONDOLFO,MAROTTA,0721-967942,0721-967942,338-4821229,www.campingclubcesano.com,info@campingclubcesano.it,41029,3388,13.1682,43.7522,,,,,
Mondolfo,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,CASA DI MAX,61037,via Alfredo Panzini 25,MASSIMO PIERSANTI,MONDOLFO,MAROTTA,,,339 6047409,www.casadimax.jimdo.com,casa-di-max@libero.it,41029,17897,,,,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,HAPPY DAYS BEACH,61037,viale Cristoforo Colombo 100,RINA MANCINELLI,MONDOLFO,MAROTTA,0721 96365,,348 3024520,,,41029,13049,13.1489,43764,,,,,
Mondolfo,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,LUCIA GATTI,61037,viale Carducci 147,LUCIA GATTI,MONDOLFO,MAROTTA,,,3664850876,,lucia-gatti@alice.it,41029,18076,,,,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,NETTUNO,61037,viale Cristoforo Colombo  1,NADIA MOSCATELLI,MONDOLFO,MAROTTA,3290916052,,3290916052,www.bardeitritonispiaggianettuno.com,cesaretonelli86@gmail.com,41029,13044,13.1363,43.7715,,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,PAOLINELLI MICHELE,61037,viale cristoforo colombo 1 1,MICHELE PAOLINELLI,MONDOLFO,MAROTTA,,,,,,41029,15849,13.1363,43.7715,,,,,
Mondolfo,PESARO E URBINO,RESIDENZE TURISTICO ALBERGHIERE,3 Stelle,RESIDENZA LA SIGNORA,61037,piazza John Fitzgerald Kennedy 1,,MONDOLFO,MAROTTA,0721 1700774,0721 960475,3493425999,,fabriziagibiino@gmail.com,41029,14662,13.1334,43.7724,,,,,
Mondolfo,PESARO E URBINO,STABILIMENTI BALNEARI,Stabilimenti Balneari,STONE BEACH,61037,viale Cristoforo Colombo 107,GIANFRANCO TOMASSETTI,MONDOLFO,MAROTTA,335,6456081,,335,6456081,larivadafranco@libero.it,,41029,13051,13.1489,43764,,,
Mondolfo,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,SUN CITY B&B,61037,LITORANEA  218,FABIOLA VECCHI,MONDOLFO,MAROTTA,,,3409635470,,fabiolavecchi1@hotmail.it,41029,18457,,,,,,,
Mondolfo,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,ABBAZIA CLUB HOTEL,61037,viale Cristoforo Colombo 107,KRISZTINA KOLTAI,MONDOLFO,MONDOLFO,+39 0721 969 107,+39 0721 969 039,,www.clubhotel-marotta.com,info@clubhotel-marotta.com,41029,17383,13.1489,43764,,,,,
Mondolfo,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,ANGELI AGOSTINO,61037,Via Chienti 1,Agostino Angeli,MONDOLFO,MONDOLFO,,,,,,41029,18745,,,,,,,
Mondolfo,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B CASITA BLANCA,61037,Via O. Respighi 9,Riccardo Roscetti,MONDOLFO,MONDOLFO,721957371,,3297426704,,casitablanca@libero.it,41029,18775,,,,,,,
Mondolfo,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B LA CASETTA,61037,Largo Neviera  8,Francesca Priori,MONDOLFO,MONDOLFO,,,3393716967,,francyprio@inwind.it,41029,19078,,,,,,,
